name,website,type,agencyType,industry,city,state,country,description,logoUrl,linkedinUrl
"Pro Creative Communications",https://procreativecommunications.com,AGENCY,PERFORMANCE_MARKETING,,Portland,OR,United States,"Pro Creative Communications is a performance marketing based in Portland, OR.",,https://linkedin.com/company/pro-creative-communications
"Omega Digital Marketing",https://omegadigitalmarketing.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Las Vegas,NV,United States,"Omega Digital Marketing is a social media specialist based in Las Vegas, NV.",,https://linkedin.com/company/omega-digital-marketing
"Strategic Performance Interactive",https://strategicperformanceinteractive.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Nashville,TN,United States,"Strategic Performance Interactive is a social media specialist based in Nashville, TN.",,https://linkedin.com/company/strategic-performance-interactive
"Yellow Brand Communications",https://yellowbrandcommunications.com,AGENCY,FULL_SERVICE,,Seattle,WA,United States,"Yellow Brand Communications is a full service based in Seattle, WA.",,https://linkedin.com/company/yellow-brand-communications
"Apex Social Marketing",https://apexsocialmarketing.com,AGENCY,FULL_SERVICE,,Seattle,WA,United States,"Apex Social Marketing is a full service based in Seattle, WA.",,https://linkedin.com/company/apex-social-marketing
"Digital Digital Collective",https://digitaldigitalcollective.com,AGENCY,SEARCH_SPECIALIST,,Los Angeles,CA,United States,"Digital Digital Collective is a search specialist based in Los Angeles, CA.",,https://linkedin.com/company/digital-digital-collective
"Apex Search Studios",https://apexsearchstudios.com,AGENCY,CREATIVE_SPECIALIST,,New York,NY,United States,"Apex Search Studios is a creative specialist based in New York, NY.",,https://linkedin.com/company/apex-search-studios
"Bold Search Agency",https://boldsearchagency.com,AGENCY,DIGITAL_SPECIALIST,,Charlotte,NC,United States,"Bold Search Agency is a digital specialist based in Charlotte, NC.",,https://linkedin.com/company/bold-search-agency
"Silver Media Studios",https://silvermediastudios.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Philadelphia,PA,United States,"Silver Media Studios is a social media specialist based in Philadelphia, PA.",,https://linkedin.com/company/silver-media-studios
"Omega Programmatic Media",https://omegaprogrammaticmedia.com,AGENCY,FULL_SERVICE,,San Francisco,CA,United States,"Omega Programmatic Media is a full service based in San Francisco, CA.",,https://linkedin.com/company/omega-programmatic-media
"Dynamic Social Partners",https://dynamicsocialpartners.com,AGENCY,PROGRAMMATIC_SPECIALIST,,Portland,OR,United States,"Dynamic Social Partners is a programmatic specialist based in Portland, OR.",,https://linkedin.com/company/dynamic-social-partners
"Gold Media Digital",https://goldmediadigital.com,AGENCY,MEDIA_SPECIALIST,,Philadelphia,PA,United States,"Gold Media Digital is a media specialist based in Philadelphia, PA.",,https://linkedin.com/company/gold-media-digital
"Media Strategic Network",https://mediastrategicnetwork.com,AGENCY,DIGITAL_SPECIALIST,,Miami,FL,United States,"Media Strategic Network is a digital specialist based in Miami, FL.",,https://linkedin.com/company/media-strategic-network
"Alpha Digital Solutions",https://alphadigitalsolutions.com,AGENCY,BRAND_STRATEGY,,Dallas,TX,United States,"Alpha Digital Solutions is a brand strategy based in Dallas, TX.",,https://linkedin.com/company/alpha-digital-solutions
"Bold Creative Alliance",https://boldcreativealliance.com,AGENCY,SEARCH_SPECIALIST,,San Francisco,CA,United States,"Bold Creative Alliance is a search specialist based in San Francisco, CA.",,https://linkedin.com/company/bold-creative-alliance
"United Social Agency",https://unitedsocialagency.com,AGENCY,SEARCH_SPECIALIST,,San Diego,CA,United States,"United Social Agency is a search specialist based in San Diego, CA.",,https://linkedin.com/company/united-social-agency
"Sigma Performance Labs",https://sigmaperformancelabs.com,AGENCY,BRAND_STRATEGY,,Austin,TX,United States,"Sigma Performance Labs is a brand strategy based in Austin, TX.",,https://linkedin.com/company/sigma-performance-labs
"Silver Programmatic Network",https://silverprogrammaticnetwork.com,AGENCY,BRAND_STRATEGY,,New York,NY,United States,"Silver Programmatic Network is a brand strategy based in New York, NY.",,https://linkedin.com/company/silver-programmatic-network
"Delta Content Partners",https://deltacontentpartners.com,AGENCY,DIGITAL_SPECIALIST,,New York,NY,United States,"Delta Content Partners is a digital specialist based in New York, NY.",,https://linkedin.com/company/delta-content-partners
"Omega Influencer Labs",https://omegainfluencerlabs.com,AGENCY,SEARCH_SPECIALIST,,Las Vegas,NV,United States,"Omega Influencer Labs is a search specialist based in Las Vegas, NV.",,https://linkedin.com/company/omega-influencer-labs
"Next Performance Ventures",https://nextperformanceventures.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Portland,OR,United States,"Next Performance Ventures is a social media specialist based in Portland, OR.",,https://linkedin.com/company/next-performance-ventures
"Pro Search Partners",https://prosearchpartners.com,AGENCY,FULL_SERVICE,,Portland,OR,United States,"Pro Search Partners is a full service based in Portland, OR.",,https://linkedin.com/company/pro-search-partners
"Peak Digital Media",https://peakdigitalmedia.com,AGENCY,PROGRAMMATIC_SPECIALIST,,Detroit,MI,United States,"Peak Digital Media is a programmatic specialist based in Detroit, MI.",,https://linkedin.com/company/peak-digital-media
"Media Creative Communications",https://mediacreativecommunications.com,AGENCY,PERFORMANCE_MARKETING,,Minneapolis,MN,United States,"Media Creative Communications is a performance marketing based in Minneapolis, MN.",,https://linkedin.com/company/media-creative-communications
"Digital Influencer Strategies",https://digitalinfluencerstrategies.com,AGENCY,DIGITAL_SPECIALIST,,Chicago,IL,United States,"Digital Influencer Strategies is a digital specialist based in Chicago, IL.",,https://linkedin.com/company/digital-influencer-strategies
"Yellow Social Studios",https://yellowsocialstudios.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Charlotte,NC,United States,"Yellow Social Studios is a social media specialist based in Charlotte, NC.",,https://linkedin.com/company/yellow-social-studios
"Peak Influencer Network",https://peakinfluencernetwork.com,AGENCY,BRAND_STRATEGY,,Detroit,MI,United States,"Peak Influencer Network is a brand strategy based in Detroit, MI.",,https://linkedin.com/company/peak-influencer-network
"First Digital Labs",https://firstdigitallabs.com,AGENCY,MEDIA_SPECIALIST,,Denver,CO,United States,"First Digital Labs is a media specialist based in Denver, CO.",,https://linkedin.com/company/first-digital-labs
"Gold Social Alliance",https://goldsocialalliance.com,AGENCY,PROGRAMMATIC_SPECIALIST,,New York,NY,United States,"Gold Social Alliance is a programmatic specialist based in New York, NY.",,https://linkedin.com/company/gold-social-alliance
"Bright Strategic Creative",https://brightstrategiccreative.com,AGENCY,FULL_SERVICE,,Austin,TX,United States,"Bright Strategic Creative is a full service based in Austin, TX.",,https://linkedin.com/company/bright-strategic-creative
"Omega Digital Marketing",https://omegadigitalmarketing.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Denver,CO,United States,"Omega Digital Marketing is a social media specialist based in Denver, CO.",,https://linkedin.com/company/omega-digital-marketing
"Digital Search Collective",https://digitalsearchcollective.com,AGENCY,FULL_SERVICE,,Chicago,IL,United States,"Digital Search Collective is a full service based in Chicago, IL.",,https://linkedin.com/company/digital-search-collective
"Future Search Strategies",https://futuresearchstrategies.com,AGENCY,PERFORMANCE_MARKETING,,New York,NY,United States,"Future Search Strategies is a performance marketing based in New York, NY.",,https://linkedin.com/company/future-search-strategies
"Peak Content Strategies",https://peakcontentstrategies.com,AGENCY,PROGRAMMATIC_SPECIALIST,,Atlanta,GA,United States,"Peak Content Strategies is a programmatic specialist based in Atlanta, GA.",,https://linkedin.com/company/peak-content-strategies
"Pure Media Associates",https://puremediaassociates.com,AGENCY,SEARCH_SPECIALIST,,San Francisco,CA,United States,"Pure Media Associates is a search specialist based in San Francisco, CA.",,https://linkedin.com/company/pure-media-associates
"Red Strategic Alliance",https://redstrategicalliance.com,AGENCY,PERFORMANCE_MARKETING,,Minneapolis,MN,United States,"Red Strategic Alliance is a performance marketing based in Minneapolis, MN.",,https://linkedin.com/company/red-strategic-alliance
"Bold Social Labs",https://boldsociallabs.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Nashville,TN,United States,"Bold Social Labs is a social media specialist based in Nashville, TN.",,https://linkedin.com/company/bold-social-labs
"Orange Digital Associates",https://orangedigitalassociates.com,AGENCY,MEDIA_SPECIALIST,,Las Vegas,NV,United States,"Orange Digital Associates is a media specialist based in Las Vegas, NV.",,https://linkedin.com/company/orange-digital-associates
"Sigma Influencer Ventures",https://sigmainfluencerventures.com,AGENCY,PERFORMANCE_MARKETING,,New York,NY,United States,"Sigma Influencer Ventures is a performance marketing based in New York, NY.",,https://linkedin.com/company/sigma-influencer-ventures
"Peak Content Partners",https://peakcontentpartners.com,AGENCY,SEARCH_SPECIALIST,,Philadelphia,PA,United States,"Peak Content Partners is a search specialist based in Philadelphia, PA.",,https://linkedin.com/company/peak-content-partners
"Silver Brand Strategies",https://silverbrandstrategies.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,San Francisco,CA,United States,"Silver Brand Strategies is a social media specialist based in San Francisco, CA.",,https://linkedin.com/company/silver-brand-strategies
"Red Social Network",https://redsocialnetwork.com,AGENCY,PERFORMANCE_MARKETING,,Las Vegas,NV,United States,"Red Social Network is a performance marketing based in Las Vegas, NV.",,https://linkedin.com/company/red-social-network
"Core Strategic Communications",https://corestrategiccommunications.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Miami,FL,United States,"Core Strategic Communications is a social media specialist based in Miami, FL.",,https://linkedin.com/company/core-strategic-communications
"Red Digital Creative",https://reddigitalcreative.com,AGENCY,FULL_SERVICE,,Charlotte,NC,United States,"Red Digital Creative is a full service based in Charlotte, NC.",,https://linkedin.com/company/red-digital-creative
"Smart Strategic Associates",https://smartstrategicassociates.com,AGENCY,PERFORMANCE_MARKETING,,Los Angeles,CA,United States,"Smart Strategic Associates is a performance marketing based in Los Angeles, CA.",,https://linkedin.com/company/smart-strategic-associates
"Yellow Digital Strategies",https://yellowdigitalstrategies.com,AGENCY,DIGITAL_SPECIALIST,,Austin,TX,United States,"Yellow Digital Strategies is a digital specialist based in Austin, TX.",,https://linkedin.com/company/yellow-digital-strategies
"Creative Creative Studios",https://creativecreativestudios.com,AGENCY,FULL_SERVICE,,Seattle,WA,United States,"Creative Creative Studios is a full service based in Seattle, WA.",,https://linkedin.com/company/creative-creative-studios
"Blue Creative Group",https://bluecreativegroup.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Las Vegas,NV,United States,"Blue Creative Group is a social media specialist based in Las Vegas, NV.",,https://linkedin.com/company/blue-creative-group
"Smart Performance Strategies",https://smartperformancestrategies.com,AGENCY,DIGITAL_SPECIALIST,,Chicago,IL,United States,"Smart Performance Strategies is a digital specialist based in Chicago, IL.",,https://linkedin.com/company/smart-performance-strategies
"Global Influencer Creative",https://globalinfluencercreative.com,AGENCY,MEDIA_SPECIALIST,,Seattle,WA,United States,"Global Influencer Creative is a media specialist based in Seattle, WA.",,https://linkedin.com/company/global-influencer-creative
"Alpha Creative Agency",https://alphacreativeagency.com,AGENCY,DIGITAL_SPECIALIST,,Chicago,IL,United States,"Alpha Creative Agency is a digital specialist based in Chicago, IL.",,https://linkedin.com/company/alpha-creative-agency
"Pro Influencer Partners",https://proinfluencerpartners.com,AGENCY,CREATIVE_SPECIALIST,,Chicago,IL,United States,"Pro Influencer Partners is a creative specialist based in Chicago, IL.",,https://linkedin.com/company/pro-influencer-partners
"Elite Media Marketing",https://elitemediamarketing.com,AGENCY,PERFORMANCE_MARKETING,,Dallas,TX,United States,"Elite Media Marketing is a performance marketing based in Dallas, TX.",,https://linkedin.com/company/elite-media-marketing
"Peak Influencer Studios",https://peakinfluencerstudios.com,AGENCY,BRAND_STRATEGY,,Los Angeles,CA,United States,"Peak Influencer Studios is a brand strategy based in Los Angeles, CA.",,https://linkedin.com/company/peak-influencer-studios
"Next Programmatic Creative",https://nextprogrammaticcreative.com,AGENCY,PERFORMANCE_MARKETING,,Austin,TX,United States,"Next Programmatic Creative is a performance marketing based in Austin, TX.",,https://linkedin.com/company/next-programmatic-creative
"Peak Social Interactive",https://peaksocialinteractive.com,AGENCY,CREATIVE_SPECIALIST,,Los Angeles,CA,United States,"Peak Social Interactive is a creative specialist based in Los Angeles, CA.",,https://linkedin.com/company/peak-social-interactive
"Bright Brand Labs",https://brightbrandlabs.com,AGENCY,DIGITAL_SPECIALIST,,San Diego,CA,United States,"Bright Brand Labs is a digital specialist based in San Diego, CA.",,https://linkedin.com/company/bright-brand-labs
